Name;Type;Size;Offset;Section;ReferenceID;Class;MapType;MapLen;MUID;ExtractExpr;InjectExpr;OutType;EnumID;FormatString;Writable;DefUserLevel;TranslateID
auth_result;enum;1;101;ocs_wifi_data_1;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;0;ocs_wifi_data_2;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;16;ocs_wifi_data_2;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;17;ocs_wifi_data_2;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;33;ocs_wifi_data_2;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;34;ocs_wifi_data_2;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;50;ocs_wifi_data_2;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;51;ocs_wifi_data_2;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;67;ocs_wifi_data_2;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;68;ocs_wifi_data_2;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;84;ocs_wifi_data_2;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;85;ocs_wifi_data_2;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;101;ocs_wifi_data_2;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;0;ocs_wifi_data_3;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;16;ocs_wifi_data_3;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;17;ocs_wifi_data_3;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;33;ocs_wifi_data_3;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;34;ocs_wifi_data_3;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;50;ocs_wifi_data_3;;OCS;1;2;0;;;7;122;%s;1;0;0
reserved;;1;0;ocs_pad_12;;OCS;0;2;0;;;0;;;0;0;0
reserved;;1;0;ocs_pad_13;;OCS;0;2;0;;;0;;;0;0;0
reserved;;1;0;ocs_pad_14;;OCS;0;2;0;;;0;;;0;0;0
reserved;;1;0;ocs_pad_15;;OCS;0;2;0;;;0;;;0;0;0
reserved;;1;0;ocs_pad_16;;OCS;0;2;0;;;0;;;0;0;0
reserved;;1;0;ocs_pad_17;;OCS;0;2;0;;;0;;;0;0;0
reserved;;1;0;ocs_pad_18;;OCS;0;2;0;;;0;;;0;0;0
user_config;bool;1;0;ocs_settings_request;;Settings;1;2;0;;;1;;%u;1;0;0
eth_apply;bool;1;1;ocs_settings_request;;Settings;1;2;0;;;1;;%u;1;0;0
wifi_apply;bool;1;2;ocs_settings_request;;Settings;1;2;0;;;1;;%u;1;0;0
wifi_scan;bool;1;3;ocs_settings_request;;Settings;1;2;0;;;1;;%u;1;0;0
wifi_scan_request;uint16;1;4;ocs_settings_request;;Settings;1;2;0;;;2;;%x;1;0;0
web_conn_status;enum;1;5;ocs_settings_request;;Settings;1;2;0;;;7;123;%s;1;0;0
eth_status;enum;1;6;ocs_settings_request;;Settings;1;2;0;;;7;123;%s;1;0;0
eth_enable;bool;1;7;ocs_settings_request;;Settings;1;2;0;;;1;;%u;1;0;0
eth_DHCP;bool;1;8;ocs_settings_request;;Settings;1;2;0;;;1;;%u;1;0;0
eth_IP;uint32;2;9;ocs_settings_request;;Settings;1;4;0;;;2;;%x;1;0;0
eth_subnet;uint32;2;11;ocs_settings_request;;Settings;1;4;0;;;2;;%x;1;0;0
eth_gateway;uint32;2;13;ocs_settings_request;;Settings;1;4;0;;;2;;%x;1;0;0
wifi_status;enum;1;15;ocs_settings_request;;Settings;1;2;0;;;7;;%s;1;0;0
wifi_enable;bool;1;16;ocs_settings_request;;Settings;1;2;0;;;7;123;%s;1;0;0
wifi_DHCP;bool;1;17;ocs_settings_request;;Settings;1;2;0;;;2;;%x;1;0;0
wifi_IP;uint32;2;18;ocs_settings_request;;Settings;1;4;0;;;2;;%x;1;0;0
wifi_subnet;uint32;2;20;ocs_settings_request;;Settings;1;4;0;;;2;;%x;1;0;0
wifi_gateway;uint32;2;22;ocs_settings_request;;Settings;1;4;0;;;2;;%x;1;0;0
wifi_SSID;char[32];16;24;ocs_settings_request;;Settings;3;32;0;;;6;;%s;1;0;0
wifi_auth;enum;1;40;ocs_settings_request;;Settings;1;2;0;;;7;122;%s;1;0;0
wifi_password;char[64];32;41;ocs_settings_request;;Settings;3;64;0;;;6;;%s;1;0;0
reserved;;1;0;ocs_pad_20;;OCS;0;2;0;;;0;;;0;0;0
eth_enable;bool;1;0;ocs_settings_data;;Settings;1;2;0;;;1;;%u;0;0;0
eth_DHCP;bool;1;1;ocs_settings_data;;Settings;1;2;0;;;1;;%u;0;0;0
eth_IP;uint32;2;2;ocs_settings_data;;Settings;1;4;0;;;2;;%x;0;0;0
eth_subnet;uint32;2;4;ocs_settings_data;;Settings;1;4;0;;;2;;%x;0;0;0
eth_gateway;uint32;2;6;ocs_settings_data;;Settings;1;4;0;;;2;;%x;0;0;0
wifi_enable;bool;1;8;ocs_settings_data;;Settings;1;2;0;;;1;;%u;0;0;0
wifi_DHCP;bool;1;9;ocs_settings_data;;Settings;1;2;0;;;1;;%u;0;0;0
wifi_IP;uint32;2;10;ocs_settings_data;;Settings;1;4;0;;;2;;%x;0;0;0
wifi_subnet;uint32;2;12;ocs_settings_data;;Settings;1;4;0;;;2;;%x;0;0;0
wifi_gateway;uint32;2;14;ocs_settings_data;;Settings;1;4;0;;;2;;%x;0;0;0
wifi_SSID;char[32];16;16;ocs_settings_data;;Settings;3;32;0;;;6;;%s;0;0;0
wifi_password;char[64];32;32;ocs_settings_data;;Settings;3;64;0;;;6;;%s;0;0;0
reserved;;1;0;ocs_pad_22;;OCS;0;2;0;;;0;;;0;0;0
result_count;bool;1;0;ocs_wifi_scan_data;;OCS;1;2;0;;;1;;%u;1;0;0
SSID_result;char[32];16;1;ocs_wifi_scan_data;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;17;ocs_wifi_scan_data;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;18;ocs_wifi_scan_data;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;34;ocs_wifi_scan_data;;OCS;1;2;0;;;7;122;%s;1;0;0
SSID_result;char[32];16;35;ocs_wifi_scan_data;;OCS;3;32;0;;;6;;%s;1;0;0
auth_result;enum;1;51;ocs_wifi_scan_data;;OCS;1;2;0;;;7;122;%s;1;0;0
standby_activeboiler_enable;bool;1;0;standby_parameters;;Settings;1;2;0;;;1;;%u;1;0;0
standby_wakeboiler_time;uint16[7];7;1;standby_parameters;;Settings;1;14;6;;;2;;%u;1;0;106
standby_sleepboiler_time;uint16[7];7;8;standby_parameters;;Settings;1;14;6;;;2;;%u;1;0;106
standby_modeboiler_enum;uint16[7];7;15;standby_parameters;;Settings;1;14;0;;;7;121;%s;1;0;0
standby_activegroup1_enable;bool;1;22;standby_parameters;;Settings;1;2;0;;;1;;%u;1;0;0
standby_wakegroup1_time;uint16[7];7;23;standby_parameters;;Settings;1;14;6;;;2;;%u;1;0;106
standby_sleepgroup1_time;uint16[7];7;30;standby_parameters;;Settings;1;14;6;;;2;;%u;1;0;106
standby_modegroup1_enum;uint16[7];7;37;standby_parameters;;Settings;1;14;0;;;7;121;%s;1;0;0
standby_activegroup2_enable;bool;1;44;standby_parameters;;Settings;1;2;0;;;1;;%u;1;0;0
standby_wakegroup2_time;uint16[7];7;45;standby_parameters;;Settings;1;14;6;;;2;;%u;1;0;106
standby_sleepgroup2_time;uint16[7];7;52;standby_parameters;;Settings;1;14;6;;;2;;%u;1;0;106
standby_modegroup2_enum;uint16[7];7;59;standby_parameters;;Settings;1;14;0;;;7;121;%s;1;0;0
standby_activegroup3_enable;bool;1;66;standby_parameters;;Settings;1;2;0;;;1;;%u;1;0;0
standby_wakegroup3_time;uint16[7];7;67;standby_parameters;;Settings;1;14;6;;;2;;%u;1;0;106
standby_sleepgroup3_time;uint16[7];7;74;standby_parameters;;Settings;1;14;6;;;2;;%u;1;0;106
standby_modegroup3_enum;uint16[7];7;81;standby_parameters;;Settings;1;14;0;;;7;121;%s;1;0;0
standby_activegroup4_enable;bool;1;88;standby_parameters;;Settings;1;2;0;;;1;;%u;1;0;0
standby_wakegroup4_time;uint16[7];7;89;standby_parameters;;Settings;1;14;6;;;2;;%u;1;0;106
standby_sleepgroup4_time;uint16[7];7;96;standby_parameters;;Settings;1;14;6;;;2;;%u;1;0;106
standby_modegroup4_enum;uint16[7];7;103;standby_parameters;;Settings;1;14;0;;;7;121;%s;1;0;0
counter_partialgroup1_meas;uint32[6];12;0;partialcounters_inputs;2000;Partial_counters;1;24;0;;;5;;%u;1;0;0
counter_partialgroup2_meas;uint32[6];12;12;partialcounters_inputs;2010;Partial_counters;1;24;0;;;5;;%u;1;0;0
counter_partialgroup3_meas;uint32[6];12;24;partialcounters_inputs;2020;Partial_counters;1;24;0;;;5;;%u;1;0;0
counter_partialgroup4_meas;uint32[6];12;36;partialcounters_inputs;2030;Partial_counters;1;24;0;;;5;;%u;1;0;0
counter_partialwatermix_meas;uint32[2];4;48;partialcounters_inputs;2060;Partial_counters;1;8;0;;;5;;%u;1;0;0
counter_partialsteam_meas;uint32[2];4;52;partialcounters_inputs;2050;Partial_counters;1;8;0;;;5;;%u;1;0;0
counter_partialliters_meas;uint32;2;56;partialcounters_inputs;;Partial_counters;1;4;18;;;2;;%u;1;0;118
counter_partialpower_meas;uint32;2;58;partialcounters_inputs;;Partial_counters;1;4;28;;;2;;%u;1;0;128
counter_watercartridgelast_time;uint32;2;60;partialcounters_inputs;;Partial_counters;1;4;4;;;2;;%u;1;0;104
counter_group1washlast_time;uint32;2;62;partialcounters_inputs;;Partial_counters;1;4;4;;;2;;%u;1;0;104
counter_group2washlast_time;uint32;2;64;partialcounters_inputs;;Partial_counters;1;4;4;;;2;;%u;1;0;104
counter_group3washlast_time;uint32;2;66;partialcounters_inputs;;Partial_counters;1;4;4;;;2;;%u;1;0;104
counter_group4washlast_time;uint32;2;68;partialcounters_inputs;;Partial_counters;1;4;4;;;2;;%u;1;0;104
counter_boilerwashlast_time;uint32;2;70;partialcounters_inputs;;Partial_counters;1;4;4;;;2;;%u;1;0;104
counter_totalgroup1_meas;uint32[6];12;0;totalcounters_inputs;1000;Total_counters;1;24;0;;;5;;%u;1;0;0
counter_totalgroup2_meas;uint32[6];12;12;totalcounters_inputs;1010;Total_counters;1;24;0;;;5;;%u;1;0;0
counter_totalgroup3_meas;uint32[6];12;24;totalcounters_inputs;1020;Total_counters;1;24;0;;;5;;%u;1;0;0
counter_totalgroup4_meas;uint32[6];12;36;totalcounters_inputs;1030;Total_counters;1;24;0;;;5;;%u;1;0;0
counter_totalwatermix_meas;uint32[2];4;48;totalcounters_inputs;1060;Total_counters;1;8;0;;;5;;%u;1;0;0
counter_totalsteam_meas;uint32[2];4;52;totalcounters_inputs;1050;Total_counters;1;8;0;;;5;;%u;1;0;0
counter_totaldfr1_meas;uint32;2;56;totalcounters_inputs;7100;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totaldfr2_meas;uint32;2;58;totalcounters_inputs;7101;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totaldfr3_meas;uint32;2;60;totalcounters_inputs;7102;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totaldfr4_meas;uint32;2;62;totalcounters_inputs;7103;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totalevpump_meas;uint32;2;64;totalcounters_inputs;7200;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totalevload_meas;uint32;2;66;totalcounters_inputs;7230;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totalevwatermix_meas;uint32;2;68;totalcounters_inputs;;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totalevautosteam1_meas;uint32[3];6;70;totalcounters_inputs;;Total_counters;1;12;0;;;5;;%u;1;0;0
counter_totalevautosteam2_meas;uint32[3];6;76;totalcounters_inputs;;Total_counters;1;12;0;;;5;;%u;1;0;0
counter_totalwashgroup1_meas;uint32;2;82;totalcounters_inputs;7300;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totalwashgroup2_meas;uint32;2;84;totalcounters_inputs;7301;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totalwashgroup3_meas;uint32;2;86;totalcounters_inputs;7302;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totalwashgroup4_meas;uint32;2;88;totalcounters_inputs;7303;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totalwashboiler_meas;uint32;2;90;totalcounters_inputs;7310;Total_counters;1;4;0;;;2;;%u;1;0;0
counter_totalliters_meas;uint32;2;92;totalcounters_inputs;7320;Total_counters;1;4;18;;;2;;%u;1;0;118
counter_totalpower_meas;uint32;2;94;totalcounters_inputs;;Total_counters;1;4;28;;;2;;%u;1;0;128
ota_command;enum;1;0;ota_1;;OTA;1;2;0;;;7;;;0;0;0
ota_crc32;uint32;2;1;ota_1;;OTA;1;4;0;;;2;;;0;0;0
ota_release_fw;uint16;1;3;ota_1;;OTA;1;2;0;;;2;;;0;0;0
ota_flash_address;uint32;2;4;ota_1;;OTA;1;4;0;;;2;;;0;0;0
ota_received_bytes;uint32;2;6;ota_1;;OTA;1;4;0;;;2;;;0;0;0
ota_status;enum;1;8;ota_1;;OTA;1;2;0;;;7;;;0;0;0
ota_confirmation;uint16;1;9;ota_1;;OTA;1;2;0;;;2;;;0;0;0
ota_row_number_recv;uint16;1;10;ota_1;;OTA;1;2;0;;;2;;;0;0;0
ota_calculated_crc32;uint32;2;11;ota_1;;OTA;1;4;0;;;2;;;0;0;0
ota_data;char[208];104;13;ota_1;;OTA;3;208;0;;;6;;;0;0;0
ota_data;char[256];128;0;ota_2;;OTA;3;256;0;;;6;;;0;0;0
ota_data;char[12];6;0;ota_3;;OTA;3;12;0;;;6;;;0;0;0
log_timestamp;uint16;1;0;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;1;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;5;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;6;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;10;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;11;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;15;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;16;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;20;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;21;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;25;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;26;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;30;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;31;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;35;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;36;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;40;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;41;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;45;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;46;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;50;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;51;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;55;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;56;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;60;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;61;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;65;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;66;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;70;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;71;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;75;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;76;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;80;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;81;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;85;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;86;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;90;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;91;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;95;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;96;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;100;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;101;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;105;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;106;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;110;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;111;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;115;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;116;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_timestamp;uint16;1;120;logs_list_inputs;;Logs;1;2;4;;;2;;%u;1;0;104
log_data;uint16[4];4;121;logs_list_inputs;;Logs;1;8;0;;;5;;%u;1;0;0
log_details;uint16[32];32;0;logs_details_inputs;;Logs;1;64;0;;;5;;%u;1;0;0
